pair,ligand_gene,receptor_gene,sender_cluster,receiver_cluster,n_sender,n_receiver,mean_score_recv
EFNB3__Olig|SLC17A7__L6-eNeuron,EFNB3,SLC17A7,Olig,L6-eNeuron,15,124,0.007415323
ICAM5__L2-L3-eNeuron|SV2A__L4-eNeuron,ICAM5,SV2A,L2-L3-eNeuron,L4-eNeuron,74,96,0.0074115307
ICAM5__L2-L3-eNeuron|KCNJ4__L4-eNeuron,ICAM5,KCNJ4,L2-L3-eNeuron,L4-eNeuron,74,96,0.0073835067
GAS6__L5-eNeuron|SLC17A7__L4-eNeuron,GAS6,SLC17A7,L5-eNeuron,L4-eNeuron,64,96,0.007374884
PLTP__endothelial|CNTNAP1__L6-eNeuron,PLTP,CNTNAP1,endothelial,L6-eNeuron,33,124,0.0073738075
SLITRK1__L2-L3-eNeuron|RTN4R__L4-eNeuron,SLITRK1,RTN4R,L2-L3-eNeuron,L4-eNeuron,74,96,0.0073434943
GLG1__L6-eNeuron|CADM3__L5-eNeuron,GLG1,CADM3,L6-eNeuron,L5-eNeuron,124,64,0.007340827
SEMA7A__L4-eNeuron|LINGO1__L2-L3-eNeuron,SEMA7A,LINGO1,L4-eNeuron,L2-L3-eNeuron,96,74,0.0073339683
SHANK1__L6-eNeuron|SV2A__Lhx6-iNeuron,SHANK1,SV2A,L6-eNeuron,Lhx6-iNeuron,124,29,0.007324328
PLTP__endothelial|LINGO1__L5-eNeuron,PLTP,LINGO1,endothelial,L5-eNeuron,33,64,0.007274065
PLTP__endothelial|KCNJ4__L4-eNeuron,PLTP,KCNJ4,endothelial,L4-eNeuron,33,96,0.00727384
SHANK1__L6-eNeuron|SDC4__astrocytes,SHANK1,SDC4,L6-eNeuron,astrocytes,124,31,0.0072738207
COL4A2__endothelial|EPHB6__L6-eNeuron,COL4A2,EPHB6,endothelial,L6-eNeuron,33,124,0.0072551565
SHANK1__L2-L3-eNeuron|ACVR1B__L4-eNeuron,SHANK1,ACVR1B,L2-L3-eNeuron,L4-eNeuron,74,96,0.0072472114
NTRK3__L6-eNeuron|ADCY1__L5-eNeuron,NTRK3,ADCY1,L6-eNeuron,L5-eNeuron,124,64,0.007246518
SHANK1__L6-eNeuron|ESAM__endothelial,SHANK1,ESAM,L6-eNeuron,endothelial,124,33,0.007217524
LRRC4B__L6-eNeuron|FLOT1__L5-eNeuron,LRRC4B,FLOT1,L6-eNeuron,L5-eNeuron,124,64,0.0072086756
GAS6__L5-eNeuron|EPHB6__L6-eNeuron,GAS6,EPHB6,L5-eNeuron,L6-eNeuron,64,124,0.0072066328
CADM3__L4-eNeuron|SV2A__L5-eNeuron,CADM3,SV2A,L4-eNeuron,L5-eNeuron,96,64,0.007201556
NTRK3__L6-eNeuron|STX1A__L5-eNeuron,NTRK3,STX1A,L6-eNeuron,L5-eNeuron,124,64,0.007147379
LRRC4B__L6-eNeuron|RTN4R__L5-eNeuron,LRRC4B,RTN4R,L6-eNeuron,L5-eNeuron,124,64,0.0071456563
GLG1__L6-eNeuron|GABBR2__L5-eNeuron,GLG1,GABBR2,L6-eNeuron,L5-eNeuron,124,64,0.0071302215
SHANK1__L2-L3-eNeuron|FLOT1__L4-eNeuron,SHANK1,FLOT1,L2-L3-eNeuron,L4-eNeuron,74,96,0.0071141915
AGRN__L4-eNeuron|LINGO1__L2-L3-eNeuron,AGRN,LINGO1,L4-eNeuron,L2-L3-eNeuron,96,74,0.0070719267
PLTP__endothelial|LINGO1__L2-L3-eNeuron,PLTP,LINGO1,endothelial,L2-L3-eNeuron,33,74,0.0070622154
SEMA7A__L5-eNeuron|LINGO1__L6-eNeuron,SEMA7A,LINGO1,L5-eNeuron,L6-eNeuron,64,124,0.007032327
LRRC4B__L6-eNeuron|ADORA1__L5-eNeuron,LRRC4B,ADORA1,L6-eNeuron,L5-eNeuron,124,64,0.0070069376
GRN__L6-eNeuron|LINGO1__L5-eNeuron,GRN,LINGO1,L6-eNeuron,L5-eNeuron,124,64,0.007002852
AGRN__endothelial|SLC17A7__L6-eNeuron,AGRN,SLC17A7,endothelial,L6-eNeuron,33,124,0.006993125
NTRK3__L6-eNeuron|EPHB6__L5-eNeuron,NTRK3,EPHB6,L6-eNeuron,L5-eNeuron,124,64,0.0069885813
RPH3A__L6-eNeuron|NLGN2__L5-eNeuron,RPH3A,NLGN2,L6-eNeuron,L5-eNeuron,124,64,0.006983544
CADM3__L4-eNeuron|EPHB6__L5-eNeuron,CADM3,EPHB6,L4-eNeuron,L5-eNeuron,96,64,0.0069822143
CADM3__L4-eNeuron|STX1A__L5-eNeuron,CADM3,STX1A,L4-eNeuron,L5-eNeuron,96,64,0.006982107
SEMA7A__L6-eNeuron|SV2A__L5-eNeuron,SEMA7A,SV2A,L6-eNeuron,L5-eNeuron,124,64,0.006971172
ICAM5__L6-eNeuron|GLG1__L5-eNeuron,ICAM5,GLG1,L6-eNeuron,L5-eNeuron,124,64,0.006954052
SEMA6B__L5-eNeuron|ADCY1__L6-eNeuron,SEMA6B,ADCY1,L5-eNeuron,L6-eNeuron,64,124,0.006940715
SHANK1__L6-eNeuron|KCNJ4__L4-eNeuron,SHANK1,KCNJ4,L6-eNeuron,L4-eNeuron,124,96,0.0069119777
CADM3__L6-eNeuron|FLOT1__L5-eNeuron,CADM3,FLOT1,L6-eNeuron,L5-eNeuron,124,64,0.006911522
NTRK3__L6-eNeuron|KCNJ4__L5-eNeuron,NTRK3,KCNJ4,L6-eNeuron,L5-eNeuron,124,64,0.0069093797
CADM3__L4-eNeuron|ADCY1__L6-eNeuron,CADM3,ADCY1,L4-eNeuron,L6-eNeuron,96,124,0.00688746
GRN__L5-eNeuron|EPHB6__L6-eNeuron,GRN,EPHB6,L5-eNeuron,L6-eNeuron,64,124,0.006884912
SEMA7A__L5-eNeuron|SV2A__L6-eNeuron,SEMA7A,SV2A,L5-eNeuron,L6-eNeuron,64,124,0.0068595684
NID1__endothelial|SLC17A7__L6-eNeuron,NID1,SLC17A7,endothelial,L6-eNeuron,33,124,0.0068547707
CADM3__L6-eNeuron|RTN4R__L5-eNeuron,CADM3,RTN4R,L6-eNeuron,L5-eNeuron,124,64,0.0068530412
CADM3__L5-eNeuron|LRP1__L6-eNeuron,CADM3,LRP1,L5-eNeuron,L6-eNeuron,64,124,0.0068501728
CADM3__L4-eNeuron|LRP1__L2-L3-eNeuron,CADM3,LRP1,L4-eNeuron,L2-L3-eNeuron,96,74,0.0068401196
AGRN__endothelial|SLC17A7__L4-eNeuron,AGRN,SLC17A7,endothelial,L4-eNeuron,33,96,0.006832996
RPH3A__L6-eNeuron|HRH3__L5-eNeuron,RPH3A,HRH3,L6-eNeuron,L5-eNeuron,124,64,0.0068194857
ESAM__endothelial|SLC17A7__L4-eNeuron,ESAM,SLC17A7,endothelial,L4-eNeuron,33,96,0.0068118004
COL4A2__endothelial|LINGO1__L6-eNeuron,COL4A2,LINGO1,endothelial,L6-eNeuron,33,124,0.006789762
RPH3A__L6-eNeuron|CAP1__L5-eNeuron,RPH3A,CAP1,L6-eNeuron,L5-eNeuron,124,64,0.0067788274
GAS6__L5-eNeuron|LINGO1__L6-eNeuron,GAS6,LINGO1,L5-eNeuron,L6-eNeuron,64,124,0.006740025
CADM3__L6-eNeuron|ADORA1__L5-eNeuron,CADM3,ADORA1,L6-eNeuron,L5-eNeuron,124,64,0.006711825
ICAM5__L6-eNeuron|LINGO1__L4-eNeuron,ICAM5,LINGO1,L6-eNeuron,L4-eNeuron,124,96,0.006703491
NTRK3__L6-eNeuron|CADM3__L5-eNeuron,NTRK3,CADM3,L6-eNeuron,L5-eNeuron,124,64,0.006692898
CADM3__L4-eNeuron|CADM3__L5-eNeuron,CADM3,CADM3,L4-eNeuron,L5-eNeuron,96,64,0.0066543766
COL4A2__endothelial|SV2A__L6-eNeuron,COL4A2,SV2A,endothelial,L6-eNeuron,33,124,0.006611608
SHANK1__L6-eNeuron|FGFR3__astrocytes,SHANK1,FGFR3,L6-eNeuron,astrocytes,124,31,0.0065855402
GAS6__L5-eNeuron|SV2A__L6-eNeuron,GAS6,SV2A,L5-eNeuron,L6-eNeuron,64,124,0.006577012
SEMA7A__L5-eNeuron|SLC17A7__L4-eNeuron,SEMA7A,SLC17A7,L5-eNeuron,L4-eNeuron,64,96,0.0065739006
GAS6__L5-eNeuron|LINGO1__L4-eNeuron,GAS6,LINGO1,L5-eNeuron,L4-eNeuron,64,96,0.006557722
SLITRK1__L2-L3-eNeuron|SV2A__L4-eNeuron,SLITRK1,SV2A,L2-L3-eNeuron,L4-eNeuron,74,96,0.0065577137
SEMA7A__L6-eNeuron|ADCY1__L5-eNeuron,SEMA7A,ADCY1,L6-eNeuron,L5-eNeuron,124,64,0.006553075
IGFBP4__L2-L3-eNeuron|CNTNAP1__L4-eNeuron,IGFBP4,CNTNAP1,L2-L3-eNeuron,L4-eNeuron,74,96,0.0065519293
SLITRK1__L2-L3-eNeuron|KCNJ4__L4-eNeuron,SLITRK1,KCNJ4,L2-L3-eNeuron,L4-eNeuron,74,96,0.0065365913
LGI3__Olig|SLC17A7__L6-eNeuron,LGI3,SLC17A7,Olig,L6-eNeuron,15,124,0.0065346374
CADM3__Lhx6-iNeuron|SLC17A7__L6-eNeuron,CADM3,SLC17A7,Lhx6-iNeuron,L6-eNeuron,29,124,0.0065284995
NTRK3__L6-eNeuron|GABBR2__L5-eNeuron,NTRK3,GABBR2,L6-eNeuron,L5-eNeuron,124,64,0.0064924527
SEMA7A__L6-eNeuron|STX1A__L5-eNeuron,SEMA7A,STX1A,L6-eNeuron,L5-eNeuron,124,64,0.006472012
SHANK1__L6-eNeuron|DAG1__astrocytes,SHANK1,DAG1,L6-eNeuron,astrocytes,124,31,0.006470377
RPH3A__L6-eNeuron|ENG__endothelial,RPH3A,ENG,L6-eNeuron,endothelial,124,33,0.006470224
CADM3__L4-eNeuron|ADCY1__L5-eNeuron,CADM3,ADCY1,L4-eNeuron,L5-eNeuron,96,64,0.0064403648
SEMA5A__L6-eNeuron|SV2A__L5-eNeuron,SEMA5A,SV2A,L6-eNeuron,L5-eNeuron,124,64,0.0064383834
GRN__L5-eNeuron|LINGO1__L6-eNeuron,GRN,LINGO1,L5-eNeuron,L6-eNeuron,64,124,0.006435574
GLG1__L6-eNeuron|SLC17A7__L4-eNeuron,GLG1,SLC17A7,L6-eNeuron,L4-eNeuron,124,96,0.0064239567
AGRN__L5-eNeuron|ADCY1__L6-eNeuron,AGRN,ADCY1,L5-eNeuron,L6-eNeuron,64,124,0.006418207
ICAM5__L6-eNeuron|FLOT1__L5-eNeuron,ICAM5,FLOT1,L6-eNeuron,L5-eNeuron,124,64,0.0064026755
CADM3__L4-eNeuron|KCNJ4__L5-eNeuron,CADM3,KCNJ4,L4-eNeuron,L5-eNeuron,96,64,0.0063909222
ICAM5__L6-eNeuron|RTN4R__L5-eNeuron,ICAM5,RTN4R,L6-eNeuron,L5-eNeuron,124,64,0.006359112
SEMA6B__L5-eNeuron|EPHB6__L6-eNeuron,SEMA6B,EPHB6,L5-eNeuron,L6-eNeuron,64,124,0.006342337
CADM3__L4-eNeuron|CNTNAP1__L5-eNeuron,CADM3,CNTNAP1,L4-eNeuron,L5-eNeuron,96,64,0.0063356124
SEMA7A__L6-eNeuron|EPHB6__L5-eNeuron,SEMA7A,EPHB6,L6-eNeuron,L5-eNeuron,124,64,0.0063304417
CADM3__L4-eNeuron|EPHB6__L6-eNeuron,CADM3,EPHB6,L4-eNeuron,L6-eNeuron,96,124,0.0063266037
IGFBP4__L2-L3-eNeuron|ADAM11__L4-eNeuron,IGFBP4,ADAM11,L2-L3-eNeuron,L4-eNeuron,74,96,0.006306517
GRN__L5-eNeuron|SLC17A7__L4-eNeuron,GRN,SLC17A7,L5-eNeuron,L4-eNeuron,64,96,0.0062942323
FN1__endothelial|SLC17A7__L4-eNeuron,FN1,SLC17A7,endothelial,L4-eNeuron,33,96,0.006289177
GRN__L5-eNeuron|SV2A__L6-eNeuron,GRN,SV2A,L5-eNeuron,L6-eNeuron,64,124,0.0062773027
NLGN2__L6-eNeuron|SV2A__L5-eNeuron,NLGN2,SV2A,L6-eNeuron,L5-eNeuron,124,64,0.0062686936
CADM3__L4-eNeuron|GABBR2__L5-eNeuron,CADM3,GABBR2,L4-eNeuron,L5-eNeuron,96,64,0.006261948
LRRC4B__L6-eNeuron|NLGN2__L5-eNeuron,LRRC4B,NLGN2,L6-eNeuron,L5-eNeuron,124,64,0.006261437
SEMA7A__L6-eNeuron|KCNJ4__L5-eNeuron,SEMA7A,KCNJ4,L6-eNeuron,L5-eNeuron,124,64,0.0062516886
CADM3__L4-eNeuron|ADAM11__L2-L3-eNeuron,CADM3,ADAM11,L4-eNeuron,L2-L3-eNeuron,96,74,0.0062485654
GLG1__L6-eNeuron|CNTNAP1__L5-eNeuron,GLG1,CNTNAP1,L6-eNeuron,L5-eNeuron,124,64,0.0062448573
FN1__astrocytes|SLC17A7__L6-eNeuron,FN1,SLC17A7,astrocytes,L6-eNeuron,31,124,0.006243607
GAS6__L4-eNeuron|SLC17A7__L5-eNeuron,GAS6,SLC17A7,L4-eNeuron,L5-eNeuron,96,64,0.0062419972
ICAM5__L6-eNeuron|ADORA1__L5-eNeuron,ICAM5,ADORA1,L6-eNeuron,L5-eNeuron,124,64,0.0062376834
COL4A2__mural|SLC17A7__L6-eNeuron,COL4A2,SLC17A7,mural,L6-eNeuron,10,124,0.00622734
CADM3__L2-L3-eNeuron|PLXNA4__L4-eNeuron,CADM3,PLXNA4,L2-L3-eNeuron,L4-eNeuron,74,96,0.006216746
GAS6__L4-eNeuron|CADM3__L2-L3-eNeuron,GAS6,CADM3,L4-eNeuron,L2-L3-eNeuron,96,74,0.0061959797
GRN__L2-L3-eNeuron|RTN4R__L4-eNeuron,GRN,RTN4R,L2-L3-eNeuron,L4-eNeuron,74,96,0.0061823563
GAS6__endothelial|SLC17A7__L4-eNeuron,GAS6,SLC17A7,endothelial,L4-eNeuron,33,96,0.0061781732
SEMA6B__L6-eNeuron|SV2A__L5-eNeuron,SEMA6B,SV2A,L6-eNeuron,L5-eNeuron,124,64,0.006175157
AGRN__endothelial|LINGO1__L4-eNeuron,AGRN,LINGO1,endothelial,L4-eNeuron,33,96,0.0061683776
ESAM__endothelial|ADCY1__L6-eNeuron,ESAM,ADCY1,endothelial,L6-eNeuron,33,124,0.006154442
COL4A2__endothelial|SLC17A7__L2-L3-eNeuron,COL4A2,SLC17A7,endothelial,L2-L3-eNeuron,33,74,0.0061409366
LRRC4B__L6-eNeuron|HRH3__L5-eNeuron,LRRC4B,HRH3,L6-eNeuron,L5-eNeuron,124,64,0.0061381003
ESAM__endothelial|LINGO1__L4-eNeuron,ESAM,LINGO1,endothelial,L4-eNeuron,33,96,0.0061267037
IGFBP4__L2-L3-eNeuron|LRP1__L4-eNeuron,IGFBP4,LRP1,L2-L3-eNeuron,L4-eNeuron,74,96,0.006116701
SEMA7A__L5-eNeuron|GABBR2__L6-eNeuron,SEMA7A,GABBR2,L5-eNeuron,L6-eNeuron,64,124,0.006113568
BAG6__L2-L3-eNeuron|CNTNAP1__L4-eNeuron,BAG6,CNTNAP1,L2-L3-eNeuron,L4-eNeuron,74,96,0.00611192
LRRC4B__L6-eNeuron|CAP1__L5-eNeuron,LRRC4B,CAP1,L6-eNeuron,L5-eNeuron,124,64,0.0060852165
RPH3A__L6-eNeuron|S1PR1__astrocytes,RPH3A,S1PR1,L6-eNeuron,astrocytes,124,31,0.0060802507
SEMA7A__L6-eNeuron|CADM3__L5-eNeuron,SEMA7A,CADM3,L6-eNeuron,L5-eNeuron,124,64,0.006060639
CADM3__L4-eNeuron|LINGO1__L6-eNeuron,CADM3,LINGO1,L4-eNeuron,L6-eNeuron,96,124,0.006059975
GAS6__L6-eNeuron|SV2A__L5-eNeuron,GAS6,SV2A,L6-eNeuron,L5-eNeuron,124,64,0.0060580336
SEMA5A__L6-eNeuron|ADCY1__L5-eNeuron,SEMA5A,ADCY1,L6-eNeuron,L5-eNeuron,124,64,0.0060569085
LAMC1__endothelial|SLC17A7__L6-eNeuron,LAMC1,SLC17A7,endothelial,L6-eNeuron,33,124,0.006037582
GAS6__L2-L3-eNeuron|RTN4R__L4-eNeuron,GAS6,RTN4R,L2-L3-eNeuron,L4-eNeuron,74,96,0.0060067386
CADM3__L6-eNeuron|NLGN2__L5-eNeuron,CADM3,NLGN2,L6-eNeuron,L5-eNeuron,124,64,0.0059870915
SEMA5A__L6-eNeuron|STX1A__L5-eNeuron,SEMA5A,STX1A,L6-eNeuron,L5-eNeuron,124,64,0.0059833457
FN1__endothelial|ADCY1__L6-eNeuron,FN1,ADCY1,endothelial,L6-eNeuron,33,124,0.0059738318
PLTP__endothelial|SV2A__L5-eNeuron,PLTP,SV2A,endothelial,L5-eNeuron,33,64,0.005967052
CADM3__L5-eNeuron|RTN4R__L4-eNeuron,CADM3,RTN4R,L5-eNeuron,L4-eNeuron,64,96,0.0059559946
CADM3__L4-eNeuron|SV2A__L6-eNeuron,CADM3,SV2A,L4-eNeuron,L6-eNeuron,96,124,0.0059519336
SEMA7A__L5-eNeuron|STX1A__L6-eNeuron,SEMA7A,STX1A,L5-eNeuron,L6-eNeuron,64,124,0.005935444
SEMA6B__L5-eNeuron|LINGO1__L6-eNeuron,SEMA6B,LINGO1,L5-eNeuron,L6-eNeuron,64,124,0.0059290463
IGFBP4__L2-L3-eNeuron|EPHB6__L4-eNeuron,IGFBP4,EPHB6,L2-L3-eNeuron,L4-eNeuron,74,96,0.005923242
SEMA6B__L5-eNeuron|SLC17A7__L4-eNeuron,SEMA6B,SLC17A7,L5-eNeuron,L4-eNeuron,64,96,0.0059180805
PLTP__endothelial|LRP1__L6-eNeuron,PLTP,LRP1,endothelial,L6-eNeuron,33,124,0.0059040743
BAG6__L2-L3-eNeuron|ADAM11__L4-eNeuron,BAG6,ADAM11,L2-L3-eNeuron,L4-eNeuron,74,96,0.005901925
CADM3__L6-eNeuron|HRH3__L5-eNeuron,CADM3,HRH3,L6-eNeuron,L5-eNeuron,124,64,0.005894222
COL4A2__endothelial|GABBR2__L6-eNeuron,COL4A2,GABBR2,endothelial,L6-eNeuron,33,124,0.0058929417
NLGN2__L6-eNeuron|ADCY1__L5-eNeuron,NLGN2,ADCY1,L6-eNeuron,L5-eNeuron,124,64,0.0058895275
SEMA7A__L4-eNeuron|CADM3__L2-L3-eNeuron,SEMA7A,CADM3,L4-eNeuron,L2-L3-eNeuron,96,74,0.0058869394
SEMA7A__L6-eNeuron|GABBR2__L5-eNeuron,SEMA7A,GABBR2,L6-eNeuron,L5-eNeuron,124,64,0.0058813
AGRN__L5-eNeuron|EPHB6__L6-eNeuron,AGRN,EPHB6,L5-eNeuron,L6-eNeuron,64,124,0.00587077
SHANK1__L2-L3-eNeuron|SLC17A7__L5-eNeuron,SHANK1,SLC17A7,L2-L3-eNeuron,L5-eNeuron,74,64,0.0058657737
GAS6__L5-eNeuron|GABBR2__L6-eNeuron,GAS6,GABBR2,L5-eNeuron,L6-eNeuron,64,124,0.0058600246
NTRK3__L6-eNeuron|SLC17A7__L4-eNeuron,NTRK3,SLC17A7,L6-eNeuron,L4-eNeuron,124,96,0.005857929
SEMA5A__L6-eNeuron|EPHB6__L5-eNeuron,SEMA5A,EPHB6,L6-eNeuron,L5-eNeuron,124,64,0.005838806
CADM3__L6-eNeuron|CAP1__L5-eNeuron,CADM3,CAP1,L6-eNeuron,L5-eNeuron,124,64,0.005835549
CADM3__L4-eNeuron|CNTNAP1__L2-L3-eNeuron,CADM3,CNTNAP1,L4-eNeuron,L2-L3-eNeuron,96,74,0.0058346805
SEMA7A__L5-eNeuron|LINGO1__L4-eNeuron,SEMA7A,LINGO1,L5-eNeuron,L4-eNeuron,64,96,0.005830773
NLGN2__L6-eNeuron|STX1A__L5-eNeuron,NLGN2,STX1A,L6-eNeuron,L5-eNeuron,124,64,0.0058206436
SEMA6B__L6-eNeuron|ADCY1__L5-eNeuron,SEMA6B,ADCY1,L6-eNeuron,L5-eNeuron,124,64,0.0058051054
GLG1__L6-eNeuron|GLG1__L5-eNeuron,GLG1,GLG1,L6-eNeuron,L5-eNeuron,124,64,0.00578951
SEMA6B__L5-eNeuron|SV2A__L6-eNeuron,SEMA6B,SV2A,L5-eNeuron,L6-eNeuron,64,124,0.0057862997
SEMA5A__L6-eNeuron|KCNJ4__L5-eNeuron,SEMA5A,KCNJ4,L6-eNeuron,L5-eNeuron,124,64,0.0057837437
LRRC4B__L6-eNeuron|ENG__endothelial,LRRC4B,ENG,L6-eNeuron,endothelial,124,33,0.0057754233
COL4A2__endothelial|RTN4R__L4-eNeuron,COL4A2,RTN4R,endothelial,L4-eNeuron,33,96,0.0057742163
SEMA7A__endothelial|ADCY1__L6-eNeuron,SEMA7A,ADCY1,endothelial,L6-eNeuron,33,124,0.0057655233
SEMA7A__endothelial|SLC17A7__L4-eNeuron,SEMA7A,SLC17A7,endothelial,L4-eNeuron,33,96,0.0057417713
SEMA6B__L6-eNeuron|STX1A__L5-eNeuron,SEMA6B,STX1A,L6-eNeuron,L5-eNeuron,124,64,0.0057295784
BAG6__L2-L3-eNeuron|LRP1__L4-eNeuron,BAG6,LRP1,L2-L3-eNeuron,L4-eNeuron,74,96,0.00572407
SHANK1__L6-eNeuron|EPHB6__L4-eNeuron,SHANK1,EPHB6,L6-eNeuron,L4-eNeuron,124,96,0.0057223137
CADM3__L4-eNeuron|ENG__endothelial,CADM3,ENG,L4-eNeuron,endothelial,96,33,0.005716725
COL4A2__endothelial|STX1A__L6-eNeuron,COL4A2,STX1A,endothelial,L6-eNeuron,33,124,0.0057145543
GRN__L6-eNeuron|SV2A__L5-eNeuron,GRN,SV2A,L6-eNeuron,L5-eNeuron,124,64,0.005710831
GAS6__endothelial|SLC17A7__L6-eNeuron,GAS6,SLC17A7,endothelial,L6-eNeuron,33,124,0.005706911
NTRK3__L6-eNeuron|CNTNAP1__L5-eNeuron,NTRK3,CNTNAP1,L6-eNeuron,L5-eNeuron,124,64,0.005706335
ICAM5__L2-L3-eNeuron|CNTNAP1__L4-eNeuron,ICAM5,CNTNAP1,L2-L3-eNeuron,L4-eNeuron,74,96,0.005693841
GAS6__L6-eNeuron|ADCY1__L5-eNeuron,GAS6,ADCY1,L6-eNeuron,L5-eNeuron,124,64,0.00569083
GAS6__L5-eNeuron|STX1A__L6-eNeuron,GAS6,STX1A,L5-eNeuron,L6-eNeuron,64,124,0.005687775
NLGN2__L6-eNeuron|EPHB6__L5-eNeuron,NLGN2,EPHB6,L6-eNeuron,L5-eNeuron,124,64,0.00568635
AGRN__L4-eNeuron|CADM3__L2-L3-eNeuron,AGRN,CADM3,L4-eNeuron,L2-L3-eNeuron,96,74,0.0056776134
PLTP__endothelial|CADM3__L2-L3-eNeuron,PLTP,CADM3,endothelial,L2-L3-eNeuron,33,74,0.0056592524
CADM3__L5-eNeuron|ADAM11__L6-eNeuron,CADM3,ADAM11,L5-eNeuron,L6-eNeuron,64,124,0.005658564
PLTP__endothelial|STX1A__L5-eNeuron,PLTP,STX1A,endothelial,L5-eNeuron,33,64,0.005655745
CADM3__L5-eNeuron|SV2A__L4-eNeuron,CADM3,SV2A,L5-eNeuron,L4-eNeuron,64,96,0.005654695
FN1__endothelial|LINGO1__L4-eNeuron,FN1,LINGO1,endothelial,L4-eNeuron,33,96,0.0056464025
ESAM__endothelial|SLC17A7__L5-eNeuron,ESAM,SLC17A7,endothelial,L5-eNeuron,33,64,0.0056420043
GAS6__Lhx6-iNeuron|SLC17A7__L4-eNeuron,GAS6,SLC17A7,Lhx6-iNeuron,L4-eNeuron,29,96,0.0056368853
GAS6__L6-eNeuron|STX1A__L5-eNeuron,GAS6,STX1A,L6-eNeuron,L5-eNeuron,124,64,0.005630506
NLGN2__L6-eNeuron|KCNJ4__L5-eNeuron,NLGN2,KCNJ4,L6-eNeuron,L5-eNeuron,124,64,0.005620394
FN1__endothelial|SLC17A7__L5-eNeuron,FN1,SLC17A7,endothelial,L5-eNeuron,33,64,0.005612169
SEMA6B__L6-eNeuron|EPHB6__L5-eNeuron,SEMA6B,EPHB6,L6-eNeuron,L5-eNeuron,124,64,0.005598818
SEMA5A__L6-eNeuron|CADM3__L5-eNeuron,SEMA5A,CADM3,L6-eNeuron,L5-eNeuron,124,64,0.005598175
GLG1__L6-eNeuron|LINGO1__L4-eNeuron,GLG1,LINGO1,L6-eNeuron,L4-eNeuron,124,96,0.0055970224
CADM3__Lhx6-iNeuron|SLC17A7__L4-eNeuron,CADM3,SLC17A7,Lhx6-iNeuron,L4-eNeuron,29,96,0.0055951434
ESAM__endothelial|EPHB6__L6-eNeuron,ESAM,EPHB6,endothelial,L6-eNeuron,33,124,0.0055943127
GRN__L5-eNeuron|GABBR2__L6-eNeuron,GRN,GABBR2,L5-eNeuron,L6-eNeuron,64,124,0.005593998
GRN__L5-eNeuron|LINGO1__L4-eNeuron,GRN,LINGO1,L5-eNeuron,L4-eNeuron,64,96,0.0055928053
PLTP__endothelial|EPHB6__L5-eNeuron,PLTP,EPHB6,endothelial,L5-eNeuron,33,64,0.005585734
GAS6__endothelial|LINGO1__L4-eNeuron,GAS6,LINGO1,endothelial,L4-eNeuron,33,96,0.005574614
CADM3__L4-eNeuron|SDC3__L2-L3-eNeuron,CADM3,SDC3,L4-eNeuron,L2-L3-eNeuron,96,74,0.0055715535
ICAM5__L6-eNeuron|NLGN2__L5-eNeuron,ICAM5,NLGN2,L6-eNeuron,L5-eNeuron,124,64,0.005565234
BAG6__L2-L3-eNeuron|EPHB6__L4-eNeuron,BAG6,EPHB6,L2-L3-eNeuron,L4-eNeuron,74,96,0.0055623013
SEMA6B__L6-eNeuron|KCNJ4__L5-eNeuron,SEMA6B,KCNJ4,L6-eNeuron,L5-eNeuron,124,64,0.0055345716
GRN__L2-L3-eNeuron|SV2A__L4-eNeuron,GRN,SV2A,L2-L3-eNeuron,L4-eNeuron,74,96,0.005519533
GRN__astrocytes|SLC17A7__L6-eNeuron,GRN,SLC17A7,astrocytes,L6-eNeuron,31,124,0.0055118906
GRN__L2-L3-eNeuron|KCNJ4__L4-eNeuron,GRN,KCNJ4,L2-L3-eNeuron,L4-eNeuron,74,96,0.005509088
GAS6__L6-eNeuron|EPHB6__L5-eNeuron,GAS6,EPHB6,L6-eNeuron,L5-eNeuron,124,64,0.0055064987
CADM3__L2-L3-eNeuron|ACVR1B__L4-eNeuron,CADM3,ACVR1B,L2-L3-eNeuron,L4-eNeuron,74,96,0.0055031255
PLTP__endothelial|ADCY1__L5-eNeuron,PLTP,ADCY1,endothelial,L5-eNeuron,33,64,0.0055002836
SHANK1__L6-eNeuron|NOTCH1__astrocytes,SHANK1,NOTCH1,L6-eNeuron,astrocytes,124,31,0.00549146
GAS6__Lhx6-iNeuron|SLC17A7__L6-eNeuron,GAS6,SLC17A7,Lhx6-iNeuron,L6-eNeuron,29,124,0.0054897578
ICAM5__L2-L3-eNeuron|ADAM11__L4-eNeuron,ICAM5,ADAM11,L2-L3-eNeuron,L4-eNeuron,74,96,0.0054841256
SHANK1__L2-L3-eNeuron|SLC17A7__L6-eNeuron,SHANK1,SLC17A7,L2-L3-eNeuron,L6-eNeuron,74,124,0.0054833046
AGRN__L5-eNeuron|LINGO1__L6-eNeuron,AGRN,LINGO1,L5-eNeuron,L6-eNeuron,64,124,0.0054795803
SEMA7A__L2-L3-eNeuron|RTN4R__L4-eNeuron,SEMA7A,RTN4R,L2-L3-eNeuron,L4-eNeuron,74,96,0.005470695
SHANK1__L6-eNeuron|CNTNAP1__Lhx6-iNeuron,SHANK1,CNTNAP1,L6-eNeuron,Lhx6-iNeuron,124,29,0.005465714
