pair,ligand_gene,receptor_gene,sender_cluster,receiver_cluster,n_sender,n_receiver,mean_score_recv
HLA-DMA__Macrophage|CD74__Malignant,HLA-DMA,CD74,Macrophage,Malignant,315,2624,1.3788602
TFF3__Malignant|ITGB2__Macrophage,TFF3,ITGB2,Malignant,Macrophage,2624,315,1.3718176
PSAP__Macrophage|ADORA2A__Malignant,PSAP,ADORA2A,Macrophage,Malignant,315,2624,1.36741
CD9__Malignant|CD81__Macrophage,CD9,CD81,Malignant,Macrophage,2624,315,1.3641611
HLA-A__Malignant|ITGB5__Stroma,HLA-A,ITGB5,Malignant,Stroma,2624,768,1.3609248
TFF3__Malignant|SDC4__Stroma,TFF3,SDC4,Malignant,Stroma,2624,768,1.3447341
HSPA1A__Malignant|CD63__Macrophage,HSPA1A,CD63,Malignant,Macrophage,2624,315,1.3440764
CALR__Malignant|CD74__Stroma,CALR,CD74,Malignant,Stroma,2624,768,1.3410599
C1QA__Macrophage|IL6ST__Malignant,C1QA,IL6ST,Macrophage,Malignant,315,2624,1.3387749
ITGB2__Macrophage|CD74__Malignant,ITGB2,CD74,Macrophage,Malignant,315,2624,1.3331226
C1QA__Macrophage|CD63__Malignant,C1QA,CD63,Macrophage,Malignant,315,2624,1.3280185
MIF__Malignant|APLP2__Stroma,MIF,APLP2,Malignant,Stroma,2624,768,1.3267407
VEGFA__Malignant|CD74__Macrophage,VEGFA,CD74,Malignant,Macrophage,2624,315,1.3266071
HLA-C__Malignant|CD9__Macrophage,HLA-C,CD9,Malignant,Macrophage,2624,315,1.3211578
MIF__Malignant|CD44__Macrophage,MIF,CD44,Malignant,Macrophage,2624,315,1.3168418
HLA-C__Malignant|CD151__Stroma,HLA-C,CD151,Malignant,Stroma,2624,768,1.3161992
B2M__Malignant|CAP1__Stroma,B2M,CAP1,Malignant,Stroma,2624,768,1.3122479
AZGP1__Malignant|CD74__Stroma,AZGP1,CD74,Malignant,Stroma,2624,768,1.3041435
UBA52__Malignant|IL6ST__Stroma,UBA52,IL6ST,Malignant,Stroma,2624,768,1.3034189
C1QB__Macrophage|IL6ST__Malignant,C1QB,IL6ST,Macrophage,Malignant,315,2624,1.3024821
HLA-A__Malignant|IL6ST__Macrophage,HLA-A,IL6ST,Malignant,Macrophage,2624,315,1.3021793
TFF3__Malignant|ITGB5__Stroma,TFF3,ITGB5,Malignant,Stroma,2624,768,1.3015565
APOE__Macrophage|TYROBP__Malignant,APOE,TYROBP,Macrophage,Malignant,315,2624,1.3007325
ZG16B__Malignant|CD74__Macrophage,ZG16B,CD74,Malignant,Macrophage,2624,315,1.2975895
HLA-B__Malignant|CD44__Macrophage,HLA-B,CD44,Malignant,Macrophage,2624,315,1.2882183
C1QB__Macrophage|CD63__Malignant,C1QB,CD63,Macrophage,Malignant,315,2624,1.2867306
CD24__Malignant|TYROBP__Macrophage,CD24,TYROBP,Malignant,Macrophage,2624,315,1.2815199
HLA-DRA__Macrophage|ATP6AP2__Malignant,HLA-DRA,ATP6AP2,Macrophage,Malignant,315,2624,1.2732362
ARF1__Malignant|CD63__Macrophage,ARF1,CD63,Malignant,Macrophage,2624,315,1.2718325
FN1__Stroma|PRLR__Malignant,FN1,PRLR,Stroma,Malignant,768,2624,1.2711562
B2M__Malignant|PLXND1__Stroma,B2M,PLXND1,Malignant,Stroma,2624,768,1.2699187
HLA-C__Malignant|ENO1__Macrophage,HLA-C,ENO1,Malignant,Macrophage,2624,315,1.2655866
HLA-DRA__Macrophage|ADORA2A__Malignant,HLA-DRA,ADORA2A,Macrophage,Malignant,315,2624,1.2644095
B2M__Malignant|GLG1__Stroma,B2M,GLG1,Malignant,Stroma,2624,768,1.2598308
APOE__Macrophage|CD47__Malignant,APOE,CD47,Macrophage,Malignant,315,2624,1.2571797
HLA-C__Malignant|ITGB1__Stroma,HLA-C,ITGB1,Malignant,Stroma,2624,768,1.2536178
APOE__Macrophage|CD44__Malignant,APOE,CD44,Macrophage,Malignant,315,2624,1.2447213
EFNA1__Malignant|CD81__Macrophage,EFNA1,CD81,Malignant,Macrophage,2624,315,1.2446924
LYZ__Macrophage|GFRA1__Malignant,LYZ,GFRA1,Macrophage,Malignant,315,2624,1.2407358
HLA-B__Malignant|APLP2__Stroma,HLA-B,APLP2,Malignant,Stroma,2624,768,1.2391921
HLA-C__Malignant|CD74__Bcell,HLA-C,CD74,Malignant,Bcell,2624,20,1.2316478
BST2__Malignant|CD81__Stroma,BST2,CD81,Malignant,Stroma,2624,768,1.2312933
HLA-A__Malignant|FLOT1__Macrophage,HLA-A,FLOT1,Malignant,Macrophage,2624,315,1.2141751
CD9__Malignant|CD63__Macrophage,CD9,CD63,Malignant,Macrophage,2624,315,1.2040359
GRN__Macrophage|IL6ST__Malignant,GRN,IL6ST,Macrophage,Malignant,315,2624,1.1887296
LYZ__Macrophage|SDC1__Malignant,LYZ,SDC1,Macrophage,Malignant,315,2624,1.1853558
GRN__Macrophage|CD63__Malignant,GRN,CD63,Macrophage,Malignant,315,2624,1.1818302
VIM__Macrophage|IL6ST__Malignant,VIM,IL6ST,Macrophage,Malignant,315,2624,1.1784674
MIF__Malignant|LAMP2__Stroma,MIF,LAMP2,Malignant,Stroma,2624,768,1.1734179
VIM__Macrophage|CD63__Malignant,VIM,CD63,Macrophage,Malignant,315,2624,1.170304
HLA-A__Malignant|FLOT1__Stroma,HLA-A,FLOT1,Malignant,Stroma,2624,768,1.1643016
CD24__Malignant|CD151__Stroma,CD24,CD151,Malignant,Stroma,2624,768,1.1598688
APOE__Macrophage|MAGED1__Malignant,APOE,MAGED1,Macrophage,Malignant,315,2624,1.1552012
UBA52__Malignant|TYROBP__Macrophage,UBA52,TYROBP,Malignant,Macrophage,2624,315,1.1513941
FN1__Stroma|ATP6AP2__Malignant,FN1,ATP6AP2,Stroma,Malignant,768,2624,1.150084
TFF3__Malignant|IL6ST__Macrophage,TFF3,IL6ST,Malignant,Macrophage,2624,315,1.1483496
FN1__Stroma|ADORA2A__Malignant,FN1,ADORA2A,Stroma,Malignant,768,2624,1.1442957
CXCL14__Malignant|CD81__Stroma,CXCL14,CD81,Malignant,Stroma,2624,768,1.1428567
PSAP__Macrophage|ITGB5__Malignant,PSAP,ITGB5,Macrophage,Malignant,315,2624,1.1371721
TNFSF10__Malignant|CD81__Macrophage,TNFSF10,CD81,Malignant,Macrophage,2624,315,1.1333216
COMP__Stroma|BAMBI__Malignant,COMP,BAMBI,Stroma,Malignant,768,2624,1.1272076
MIF__Malignant|ITGB1__Macrophage,MIF,ITGB1,Malignant,Macrophage,2624,315,1.1262517
IGFBP4__Malignant|CD81__Stroma,IGFBP4,CD81,Malignant,Stroma,2624,768,1.1262122
LYZ__Macrophage|FLOT1__Malignant,LYZ,FLOT1,Macrophage,Malignant,315,2624,1.1260386
BST2__Malignant|CD74__Stroma,BST2,CD74,Malignant,Stroma,2624,768,1.1218224
CALR__Malignant|CD81__Macrophage,CALR,CD81,Malignant,Macrophage,2624,315,1.1187707
APOE__Macrophage|CD81__Stroma,APOE,CD81,Macrophage,Stroma,315,768,1.1155604
TFF3__Malignant|FLOT1__Stroma,TFF3,FLOT1,Malignant,Stroma,2624,768,1.1139636
CDH1__Malignant|CD81__Stroma,CDH1,CD81,Malignant,Stroma,2624,768,1.109935
CD24__Malignant|ITGB1__Stroma,CD24,ITGB1,Malignant,Stroma,2624,768,1.1090702
CD24__Malignant|CD9__Macrophage,CD24,CD9,Malignant,Macrophage,2624,315,1.1041718
HLA-B__Malignant|ITGB1__Macrophage,HLA-B,ITGB1,Malignant,Macrophage,2624,315,1.1004118
B2M__Malignant|ITGAV__Stroma,B2M,ITGAV,Malignant,Stroma,2624,768,1.099262
EFNA1__Malignant|CD63__Macrophage,EFNA1,CD63,Malignant,Macrophage,2624,315,1.0965127
HLA-B__Malignant|LAMP2__Stroma,HLA-B,LAMP2,Malignant,Stroma,2624,768,1.0909343
B2M__Malignant|CD163__Macrophage,B2M,CD163,Malignant,Macrophage,2624,315,1.0863118
PTDSS1__Malignant|CD74__Macrophage,PTDSS1,CD74,Malignant,Macrophage,2624,315,1.0811094
IGFBP4__Malignant|CD74__Stroma,IGFBP4,CD74,Malignant,Stroma,2624,768,1.0803782
TGM2__Malignant|CD74__Macrophage,TGM2,CD74,Malignant,Macrophage,2624,315,1.073953
TFF3__Malignant|FLOT1__Macrophage,TFF3,FLOT1,Malignant,Macrophage,2624,315,1.0736411
MIF__Malignant|CAP1__Stroma,MIF,CAP1,Malignant,Stroma,2624,768,1.0729337
HLA-A__Malignant|NOTCH3__Stroma,HLA-A,NOTCH3,Malignant,Stroma,2624,768,1.069382
AZGP1__Malignant|CD81__Macrophage,AZGP1,CD81,Malignant,Macrophage,2624,315,1.0681276
GNAS__Malignant|IL6ST__Stroma,GNAS,IL6ST,Malignant,Stroma,2624,768,1.065259
CD24__Malignant|ENO1__Macrophage,CD24,ENO1,Malignant,Macrophage,2624,315,1.0588319
HLA-A__Malignant|SDC4__Macrophage,HLA-A,SDC4,Malignant,Macrophage,2624,315,1.0507208
HLA-DRA__Macrophage|ITGB5__Malignant,HLA-DRA,ITGB5,Macrophage,Malignant,315,2624,1.0498972
LYZ__Macrophage|PLXNB2__Malignant,LYZ,PLXNB2,Macrophage,Malignant,315,2624,1.044035
APOE__Macrophage|CD74__Stroma,APOE,CD74,Macrophage,Stroma,315,768,1.0431176
MIF__Malignant|PLXND1__Stroma,MIF,PLXND1,Malignant,Stroma,2624,768,1.040261
B2M__Malignant|ITGB2__Stroma,B2M,ITGB2,Malignant,Stroma,2624,768,1.0385442
MIF__Malignant|GLG1__Stroma,MIF,GLG1,Malignant,Stroma,2624,768,1.0346421
LGALS3BP__Malignant|IL6ST__Stroma,LGALS3BP,IL6ST,Malignant,Stroma,2624,768,1.0334749
CDH1__Malignant|CD74__Stroma,CDH1,CD74,Malignant,Stroma,2624,768,1.0284951
TFF3__Malignant|NOTCH3__Stroma,TFF3,NOTCH3,Malignant,Stroma,2624,768,1.0263033
UBA52__Malignant|CD151__Stroma,UBA52,CD151,Malignant,Stroma,2624,768,1.0257353
TIMP3__Stroma|CD9__Malignant,TIMP3,CD9,Stroma,Malignant,768,2624,1.021736
HLA-C__Malignant|SDC1__Stroma,HLA-C,SDC1,Malignant,Stroma,2624,768,1.0081748
HLA-B__Malignant|CAP1__Stroma,HLA-B,CAP1,Malignant,Stroma,2624,768,1.0017513
TNFSF10__Malignant|CD63__Macrophage,TNFSF10,CD63,Malignant,Macrophage,2624,315,1.0007787
HLA-C__Malignant|ITGB2__Macrophage,HLA-C,ITGB2,Malignant,Macrophage,2624,315,1.000236
HLA-DRB1__Malignant|CD81__Stroma,HLA-DRB1,CD81,Malignant,Stroma,2624,768,0.999647
CD24__Malignant|CD74__Bcell,CD24,CD74,Malignant,Bcell,2624,20,0.99713415
UBA52__Malignant|CD9__Macrophage,UBA52,CD9,Malignant,Macrophage,2624,315,0.9947113
CALR__Malignant|CD63__Macrophage,CALR,CD63,Malignant,Macrophage,2624,315,0.9890209
LYZ__Macrophage|IFITM1__Malignant,LYZ,IFITM1,Macrophage,Malignant,315,2624,0.98765194
UBA52__Malignant|ITGB1__Stroma,UBA52,ITGB1,Malignant,Stroma,2624,768,0.979791
HLA-C__Malignant|PLXNB2__Stroma,HLA-C,PLXNB2,Malignant,Stroma,2624,768,0.97823
SEMA3C__Malignant|CD74__Macrophage,SEMA3C,CD74,Malignant,Macrophage,2624,315,0.97535866
HLA-A__Malignant|CD44__Macrophage,HLA-A,CD44,Malignant,Macrophage,2624,315,0.9705819
HSPA1A__Malignant|IL6ST__Stroma,HSPA1A,IL6ST,Malignant,Stroma,2624,768,0.9698697
HLA-B__Malignant|PLXND1__Stroma,HLA-B,PLXND1,Malignant,Stroma,2624,768,0.96951324
B2M__Malignant|NPTN__Stroma,B2M,NPTN,Malignant,Stroma,2624,768,0.9694975
LYZ__Macrophage|AMFR__Malignant,LYZ,AMFR,Macrophage,Malignant,315,2624,0.9686203
HLA-B__Malignant|GLG1__Stroma,HLA-B,GLG1,Malignant,Stroma,2624,768,0.96289384
C1QA__Macrophage|ERBB2__Malignant,C1QA,ERBB2,Macrophage,Malignant,315,2624,0.9626353
CXCL14__Malignant|CD74__Stroma,CXCL14,CD74,Malignant,Stroma,2624,768,0.960847
UBA52__Malignant|ENO1__Macrophage,UBA52,ENO1,Malignant,Macrophage,2624,315,0.9529877
HLA-C__Malignant|SDC4__Stroma,HLA-C,SDC4,Malignant,Stroma,2624,768,0.9523898
BST2__Malignant|CD81__Macrophage,BST2,CD81,Malignant,Macrophage,2624,315,0.94598645
AZGP1__Malignant|CD63__Macrophage,AZGP1,CD63,Malignant,Macrophage,2624,315,0.9423995
HLA-A__Malignant|APLP2__Stroma,HLA-A,APLP2,Malignant,Stroma,2624,768,0.94053024
GNAS__Malignant|TYROBP__Macrophage,GNAS,TYROBP,Malignant,Macrophage,2624,315,0.9380156
TFF3__Malignant|SDC4__Macrophage,TFF3,SDC4,Malignant,Macrophage,2624,315,0.93737817
HLA-DRB1__Malignant|CD74__Stroma,HLA-DRB1,CD74,Malignant,Stroma,2624,768,0.9325039
THBS1__Stroma|BAMBI__Malignant,THBS1,BAMBI,Stroma,Malignant,768,2624,0.9317903
C1QB__Macrophage|ERBB2__Malignant,C1QB,ERBB2,Macrophage,Malignant,315,2624,0.9315619
FN1__Stroma|ITGB5__Malignant,FN1,ITGB5,Stroma,Malignant,768,2624,0.93143094
LYZ__Macrophage|CD55__Malignant,LYZ,CD55,Macrophage,Malignant,315,2624,0.92942286
APOE__Macrophage|IL13RA1__Malignant,APOE,IL13RA1,Macrophage,Malignant,315,2624,0.9274607
CCL5__Malignant|CD74__Macrophage,CCL5,CD74,Malignant,Macrophage,2624,315,0.9230351
UBA52__Malignant|CD74__Bcell,UBA52,CD74,Malignant,Bcell,2624,20,0.9204211
ARF1__Malignant|IL6ST__Stroma,ARF1,IL6ST,Malignant,Stroma,2624,768,0.91942227
IGFBP4__Malignant|CD81__Macrophage,IGFBP4,CD81,Malignant,Macrophage,2624,315,0.9151842
PODXL2__Malignant|CD74__Macrophage,PODXL2,CD74,Malignant,Macrophage,2624,315,0.912148
C1QA__Macrophage|ENO1__Malignant,C1QA,ENO1,Macrophage,Malignant,315,2624,0.91137594
HLA-C__Malignant|ITGB5__Stroma,HLA-C,ITGB5,Malignant,Stroma,2624,768,0.90879726
LGALS3BP__Malignant|TYROBP__Macrophage,LGALS3BP,TYROBP,Malignant,Macrophage,2624,315,0.90623176
MIF__Malignant|ITGAV__Stroma,MIF,ITGAV,Malignant,Stroma,2624,768,0.9015818
ANXA2__Macrophage|BAMBI__Malignant,ANXA2,BAMBI,Macrophage,Malignant,315,2624,0.8964757
TFF3__Malignant|APLP2__Stroma,TFF3,APLP2,Malignant,Stroma,2624,768,0.8941923
CXCL14__Malignant|CD81__Macrophage,CXCL14,CD81,Malignant,Macrophage,2624,315,0.89330155
CD24__Malignant|SDC1__Stroma,CD24,SDC1,Malignant,Stroma,2624,768,0.8925604
B2M__Malignant|ITGA5__Stroma,B2M,ITGA5,Malignant,Stroma,2624,768,0.89011145
B2M__Malignant|HLA-F__Stroma,B2M,HLA-F,Malignant,Stroma,2624,768,0.8894217
B2M__Malignant|PTPRA__Stroma,B2M,PTPRA,Malignant,Stroma,2624,768,0.88905317
CD59__Malignant|CD81__Stroma,CD59,CD81,Malignant,Stroma,2624,768,0.8852567
PSEN1__Malignant|CD74__Macrophage,PSEN1,CD74,Malignant,Macrophage,2624,315,0.88238305
C1QB__Macrophage|ENO1__Malignant,C1QB,ENO1,Macrophage,Malignant,315,2624,0.87978554
TFF3__Malignant|CD44__Macrophage,TFF3,CD44,Malignant,Macrophage,2624,315,0.8797691
NPNT__Malignant|CD74__Macrophage,NPNT,CD74,Malignant,Macrophage,2624,315,0.8641267
CD9__Malignant|IL6ST__Stroma,CD9,IL6ST,Malignant,Stroma,2624,768,0.86395466
C1QA__Macrophage|CD151__Malignant,C1QA,CD151,Macrophage,Malignant,315,2624,0.86364275
MIF__Malignant|CD163__Macrophage,MIF,CD163,Malignant,Macrophage,2624,315,0.8629218
HLA-C__Malignant|IL6ST__Macrophage,HLA-C,IL6ST,Malignant,Macrophage,2624,315,0.86261463
GRN__Macrophage|ERBB2__Malignant,GRN,ERBB2,Macrophage,Malignant,315,2624,0.85675275
CDH1__Malignant|CD81__Macrophage,CDH1,CD81,Malignant,Macrophage,2624,315,0.8541456
CD24__Malignant|PLXNB2__Stroma,CD24,PLXNB2,Malignant,Stroma,2624,768,0.8523972
HSPA1A__Malignant|TYROBP__Macrophage,HSPA1A,TYROBP,Malignant,Macrophage,2624,315,0.85238194
MIF__Malignant|ITGB2__Stroma,MIF,ITGB2,Malignant,Stroma,2624,768,0.85127604
VIM__Macrophage|ERBB2__Malignant,VIM,ERBB2,Macrophage,Malignant,315,2624,0.846462
THBS3__Malignant|CD74__Macrophage,THBS3,CD74,Malignant,Macrophage,2624,315,0.84631807
HLA-B__Malignant|ITGAV__Stroma,HLA-B,ITGAV,Malignant,Stroma,2624,768,0.8394548
CD24__Malignant|ITGB2__Macrophage,CD24,ITGB2,Malignant,Macrophage,2624,315,0.83885276
GNAS__Malignant|CD151__Stroma,GNAS,CD151,Malignant,Stroma,2624,768,0.8366805
PSAP__Macrophage|TYROBP__Malignant,PSAP,TYROBP,Macrophage,Malignant,315,2624,0.8362412
HLA-B__Malignant|CD163__Macrophage,HLA-B,CD163,Malignant,Macrophage,2624,315,0.83594733
CD24__Malignant|SDC4__Stroma,CD24,SDC4,Malignant,Stroma,2624,768,0.8355122
BST2__Malignant|CD63__Macrophage,BST2,CD63,Malignant,Macrophage,2624,315,0.83435607
C1QB__Macrophage|CD151__Malignant,C1QB,CD151,Macrophage,Malignant,315,2624,0.83404666
B2M__Malignant|AMFR__Stroma,B2M,AMFR,Malignant,Stroma,2624,768,0.8304737
HLA-A__Malignant|ITGB1__Macrophage,HLA-A,ITGB1,Malignant,Macrophage,2624,315,0.8298728
HLA-A__Malignant|LAMP2__Stroma,HLA-A,LAMP2,Malignant,Stroma,2624,768,0.82931453
LYZ__Macrophage|PRLR__Malignant,LYZ,PRLR,Macrophage,Malignant,315,2624,0.8261227
B2M__Malignant|NCSTN__Stroma,B2M,NCSTN,Malignant,Stroma,2624,768,0.82498246
IGFBP4__Malignant|CD63__Macrophage,IGFBP4,CD63,Malignant,Macrophage,2624,315,0.81611234
GRN__Macrophage|ENO1__Malignant,GRN,ENO1,Macrophage,Malignant,315,2624,0.8114227
TIMP3__Stroma|CD63__Malignant,TIMP3,CD63,Stroma,Malignant,768,2624,0.810179
PSAP__Macrophage|CD47__Malignant,PSAP,CD47,Macrophage,Malignant,315,2624,0.80902106
ARF1__Malignant|TYROBP__Macrophage,ARF1,TYROBP,Malignant,Macrophage,2624,315,0.8088099
EFNA1__Malignant|IL6ST__Stroma,EFNA1,IL6ST,Malignant,Stroma,2624,768,0.8065267
CD59__Malignant|CD74__Stroma,CD59,CD74,Malignant,Stroma,2624,768,0.8064844
B2M__Malignant|CD47__Stroma,B2M,CD47,Malignant,Stroma,2624,768,0.8063539
GNAS__Malignant|CD9__Macrophage,GNAS,CD9,Malignant,Macrophage,2624,315,0.8059486
HLA-C__Malignant|FLOT1__Macrophage,HLA-C,FLOT1,Malignant,Macrophage,2624,315,0.8048392
LGALS3BP__Malignant|CD151__Stroma,LGALS3BP,CD151,Malignant,Stroma,2624,768,0.802456
PSAP__Macrophage|CD44__Malignant,PSAP,CD44,Macrophage,Malignant,315,2624,0.8021887
VIM__Macrophage|ENO1__Malignant,VIM,ENO1,Macrophage,Malignant,315,2624,0.8014385
TIMP3__Stroma|CD74__Macrophage,TIMP3,CD74,Stroma,Macrophage,768,315,0.7986617
CD24__Malignant|ITGB5__Stroma,CD24,ITGB5,Malignant,Stroma,2624,768,0.7986531
GNAS__Malignant|ITGB1__Stroma,GNAS,ITGB1,Malignant,Stroma,2624,768,0.7979008
HLA-B__Malignant|ITGB2__Stroma,HLA-B,ITGB2,Malignant,Stroma,2624,768,0.7943746
MIF__Malignant|NPTN__Stroma,MIF,NPTN,Malignant,Stroma,2624,768,0.7936756
TIMP3__Stroma|IL6ST__Malignant,TIMP3,IL6ST,Stroma,Malignant,768,2624,0.79353124
UBA52__Malignant|SDC1__Stroma,UBA52,SDC1,Malignant,Stroma,2624,768,0.7884977
COMP__Stroma|CD9__Malignant,COMP,CD9,Stroma,Malignant,768,2624,0.7865702
TFF3__Malignant|LAMP2__Stroma,TFF3,LAMP2,Malignant,Stroma,2624,768,0.7837046
HMGB1__Malignant|CD81__Stroma,HMGB1,CD81,Malignant,Stroma,2624,768,0.78070945
CXCL14__Malignant|CD63__Macrophage,CXCL14,CD63,Malignant,Macrophage,2624,315,0.780689
HLA-C__Malignant|FLOT1__Stroma,HLA-C,FLOT1,Malignant,Stroma,2624,768,0.7767405
HLA-DRB1__Malignant|CD81__Macrophage,HLA-DRB1,CD81,Malignant,Macrophage,2624,315,0.7762184
GNAS__Malignant|ENO1__Macrophage,GNAS,ENO1,Malignant,Macrophage,2624,315,0.7742327
LGALS3BP__Malignant|CD9__Macrophage,LGALS3BP,CD9,Malignant,Macrophage,2624,315,0.7724546
HLA-DMA__Macrophage|BAMBI__Malignant,HLA-DMA,BAMBI,Macrophage,Malignant,315,2624,0.7686435
GRN__Macrophage|CD151__Malignant,GRN,CD151,Macrophage,Malignant,315,2624,0.7683002
HLA-DRA__Macrophage|TYROBP__Malignant,HLA-DRA,TYROBP,Macrophage,Malignant,315,2624,0.76706785
B2M__Malignant|NOTCH2__Stroma,B2M,NOTCH2,Malignant,Stroma,2624,768,0.76665527
HSPA1A__Malignant|CD151__Stroma,HSPA1A,CD151,Malignant,Stroma,2624,768,0.7649907
CD9__Malignant|TYROBP__Macrophage,CD9,TYROBP,Malignant,Macrophage,2624,315,0.7644064
HLA-A__Malignant|CAP1__Stroma,HLA-A,CAP1,Malignant,Stroma,2624,768,0.7606128
LGALS3BP__Malignant|ITGB1__Stroma,LGALS3BP,ITGB1,Malignant,Stroma,2624,768,0.75961643
UBA52__Malignant|PLXNB2__Stroma,UBA52,PLXNB2,Malignant,Stroma,2624,768,0.7564137
VIM__Macrophage|CD151__Malignant,VIM,CD151,Macrophage,Malignant,315,2624,0.7558963
CDH1__Malignant|CD63__Macrophage,CDH1,CD63,Malignant,Macrophage,2624,315,0.754602
UBA52__Malignant|ITGB2__Macrophage,UBA52,ITGB2,Malignant,Macrophage,2624,315,0.7535043
ITGB2__Macrophage|BAMBI__Malignant,ITGB2,BAMBI,Macrophage,Malignant,315,2624,0.7460013
LGALS3BP__Malignant|ENO1__Macrophage,LGALS3BP,ENO1,Malignant,Macrophage,2624,315,0.74520093
HLA-DRA__Macrophage|CD47__Malignant,HLA-DRA,CD47,Macrophage,Malignant,315,2624,0.74458975
TFF3__Malignant|ITGB1__Macrophage,TFF3,ITGB1,Malignant,Macrophage,2624,315,0.7441258
PSAP__Macrophage|MAGED1__Malignant,PSAP,MAGED1,Macrophage,Malignant,315,2624,0.74238753
HLA-B__Malignant|NPTN__Stroma,HLA-B,NPTN,Malignant,Stroma,2624,768,0.7400235
UBA52__Malignant|SDC4__Stroma,UBA52,SDC4,Malignant,Stroma,2624,768,0.7396958
HLA-DRA__Macrophage|CD44__Malignant,HLA-DRA,CD44,Macrophage,Malignant,315,2624,0.737736
HSPA1A__Malignant|CD9__Macrophage,HSPA1A,CD9,Malignant,Macrophage,2624,315,0.7374735
HLA-A__Malignant|PLXND1__Stroma,HLA-A,PLXND1,Malignant,Stroma,2624,768,0.73625857
TNFSF10__Malignant|IL6ST__Stroma,TNFSF10,IL6ST,Malignant,Stroma,2624,768,0.7358213
LYZ__Macrophage|ATP6AP2__Malignant,LYZ,ATP6AP2,Macrophage,Malignant,315,2624,0.7355885
MIF__Malignant|ITGA5__Stroma,MIF,ITGA5,Malignant,Stroma,2624,768,0.7326721
HSPA1A__Malignant|ITGB1__Stroma,HSPA1A,ITGB1,Malignant,Stroma,2624,768,0.73145986
HLA-A__Malignant|GLG1__Stroma,HLA-A,GLG1,Malignant,Stroma,2624,768,0.73034203
MIF__Malignant|PTPRA__Stroma,MIF,PTPRA,Malignant,Stroma,2624,768,0.7282412
LYZ__Macrophage|ADORA2A__Malignant,LYZ,ADORA2A,Macrophage,Malignant,315,2624,0.72741425
MIF__Malignant|HLA-F__Stroma,MIF,HLA-F,Malignant,Stroma,2624,768,0.7263061
C1QA__Macrophage|GFRA1__Malignant,C1QA,GFRA1,Macrophage,Malignant,315,2624,0.7260922
CXCL10__Macrophage|CD74__Malignant,CXCL10,CD74,Macrophage,Malignant,315,2624,0.7256171
FN1__Stroma|TYROBP__Malignant,FN1,TYROBP,Stroma,Malignant,768,2624,0.7247352
PSAP__Macrophage|CD81__Stroma,PSAP,CD81,Macrophage,Stroma,315,768,0.72431105
ARF1__Malignant|CD151__Stroma,ARF1,CD151,Malignant,Stroma,2624,768,0.72345185
GNAS__Malignant|CD74__Bcell,GNAS,CD74,Malignant,Bcell,2624,20,0.7234413
TFF3__Malignant|CAP1__Stroma,TFF3,CAP1,Malignant,Stroma,2624,768,0.7195075
HMGB1__Malignant|CD74__Stroma,HMGB1,CD74,Malignant,Stroma,2624,768,0.7151316
HLA-C__Malignant|NOTCH3__Stroma,HLA-C,NOTCH3,Malignant,Stroma,2624,768,0.71410656
CALR__Malignant|IL6ST__Stroma,CALR,IL6ST,Malignant,Stroma,2624,768,0.71250445
TFF3__Malignant|GLG1__Stroma,TFF3,GLG1,Malignant,Stroma,2624,768,0.7081268
UBA52__Malignant|ITGB5__Stroma,UBA52,ITGB5,Malignant,Stroma,2624,768,0.7064407
HSPA1A__Malignant|ENO1__Macrophage,HSPA1A,ENO1,Malignant,Macrophage,2624,315,0.70640826
CD24__Malignant|IL6ST__Macrophage,CD24,IL6ST,Malignant,Macrophage,2624,315,0.704136
C1QB__Macrophage|GFRA1__Malignant,C1QB,GFRA1,Macrophage,Malignant,315,2624,0.70087135
TFF3__Malignant|PLXND1__Stroma,TFF3,PLXND1,Malignant,Stroma,2624,768,0.7002675
EFNA1__Malignant|TYROBP__Macrophage,EFNA1,TYROBP,Malignant,Macrophage,2624,315,0.69814736
HLA-C__Malignant|SDC4__Macrophage,HLA-C,SDC4,Malignant,Macrophage,2624,315,0.69706506
ARF1__Malignant|CD9__Macrophage,ARF1,CD9,Malignant,Macrophage,2624,315,0.6966826
HSPA1A__Malignant|CD74__Bcell,HSPA1A,CD74,Malignant,Bcell,2624,20,0.6957424
LGALS3BP__Malignant|CD74__Bcell,LGALS3BP,CD74,Malignant,Bcell,2624,20,0.6917799
ARF1__Malignant|ITGB1__Stroma,ARF1,ITGB1,Malignant,Stroma,2624,768,0.6906689
B2M__Malignant|LAMA4__Stroma,B2M,LAMA4,Malignant,Stroma,2624,768,0.689831
AZGP1__Malignant|IL6ST__Stroma,AZGP1,IL6ST,Malignant,Stroma,2624,768,0.6882678
HLA-DRB1__Malignant|CD63__Macrophage,HLA-DRB1,CD63,Malignant,Macrophage,2624,315,0.6879386
HLA-DRA__Macrophage|MAGED1__Malignant,HLA-DRA,MAGED1,Macrophage,Malignant,315,2624,0.6855815
C1QA__Macrophage|SDC1__Malignant,C1QA,SDC1,Macrophage,Malignant,315,2624,0.6854217
FN1__Stroma|CD47__Malignant,FN1,CD47,Stroma,Malignant,768,2624,0.68227947
HLA-B__Malignant|HLA-F__Stroma,HLA-B,HLA-F,Malignant,Stroma,2624,768,0.6805306
CD9__Malignant|CD151__Stroma,CD9,CD151,Malignant,Stroma,2624,768,0.6805181
HLA-B__Malignant|PTPRA__Stroma,HLA-B,PTPRA,Malignant,Stroma,2624,768,0.67940134
